Ano,Mês,Dia,Data,Tema,Ação,Tipo,Explicação,Situação,Classificação,Link,,
,,,06/10/2021,Biodiversidade,Estabelece os procedimentos da Anuência para a Autorização de Supressão de Vegetação nas atividades sujeitas ao licenciamento ambiental e da emissão de Autorização de Supressão de Vegetação nas atividades não sujeitas ao licenciamento ambiental.,Instrução Normativa,"INSTRUÇÃO NORMATIVA Nº 8/GABIN/ICMBIO, DE 28 DE SETEMBRO DE 20211","Estabelece os procedimentos da Anuência para a Autorização de Supressão de Vegetação (ASV) nas atividades sujeitas ao licenciamento ambiental e da emissão de Autorização de Supressão de Vegetação nas atividades não sujeitas ao licenciamento ambiental, no interior de unidades de conservação federais, nas hipóteses admitidas pela Lei nº 9.985, de 18 de julho de 2000, Decreto n° 4.340 de 22 de agosto de 2002, por seu respectivo Plano de Manejo e demais regulamentos. Revoga  a Portaria nº 15/2010, a Instrução Normativa nº 01/2018, a Instrução Normativa nº 04/2018 e a Instrução Normativa nº 07/2019.",Desregulação,,,
,,,04/10/2021,Pesca,"Submete à Consulta Pública, pelo prazo de 30 dias, a contar da data de publicação desta Portaria, a proposta de revisão Portaria Nº 01/2001 Representação/IBAMA/AM, de 13 de março 2001.",Portaria,"PORTARIA SAP/MAPA Nº 404, DE 1º DE OUTUBRO DE 2021","Submete à Consulta Pública, pelo prazo de 30 dias, a contar da data de publicação desta Portaria, a proposta de Portaria apresentada em anexo, com o objetivo de atualizar atos normativos para definir regras para o uso sustentável das espécies de peixes aruanã (Osteoglossum bicirrhosum e Osteoglossum ferreirai), curimatã (Prochilodus nigricans), jaraqui (Semaprochilodus insignis e Semaprochilodus taeniurus), e normatizar a pesca de larvas e alevinos vivos para fins de aquicultura, ornamentação ou aquariofilia.",Regulação,,,
,,,04/10/2021,Biodiversidade,Estabelece os procedimentos da Anuência para a Autorização de Supressão de Vegetação nas atividades sujeitas ao licenciamento ambiental e da emissão de Autorização de Supressão de Vegetação nas atividades não sujeitas ao licenciamento ambiental.,Instrução Normativa,"INSTRUÇÃO NORMATIVA Nº 8/GABIN/ICMBIO, DE 28 DE SETEMBRO DE 2021","Estabelece os procedimentos da Anuência para a Autorização de Supressão de Vegetação (ASV) nas atividades sujeitas ao licenciamento ambiental e da emissão de Autorização de Supressão de Vegetação nas atividades não sujeitas ao licenciamento ambiental, no interior de unidades de conservação federais, nas hipóteses admitidas pela Lei nº 9.985, de 18 de julho de 2000, Decreto n° 4.340 de 22 de agosto de 2002, por seu respectivo Plano de Manejo e demais regulamentos. Revoga  a Portaria nº 15/2010, a Instrução Normativa nº 01/2018, a Instrução Normativa nº 04/2018 e a Instrução Normativa nº 07/2019.",Desregulação,,,
,,,04/10/2021,Florestas,"Regulamenta a emissão de Cédula de Produto Rural, relacionada às atividades de conservação e recuperação de florestas nativas e de seus biomas, de que trata o inciso II do § 2º do art. 1º da Lei nº 8.929, de 22 de agosto de 1994.",Decreto,"DECRETO Nº 10.828, DE 1º DE OUTUBRO DE 2021","Regulamenta a emissão de Cédula de Produto Rural - CPR, relacionada às atividades de conservação e recuperação de florestas nativas e de seus biomas. Autoriza a emissão de CPR para os produtos rurais obtidos por meio das atividades relacionadas à conservação e à recuperação de florestas nativa e de seus biomas que resultem em: I - redução de emissões de gases de efeito estufa; II - manutenção ou aumento do estoque de carbono florestal; III - redução do desmatamento e da degradação de vegetação nativa; IV - conservação da biodiversidade; V - conservação dos recursos hídricos; VI - conservação do solo; ou VII - outros benefícios ecossistêmicos. A CPR de que trata este Decreto será acompanhada de certificação por terceira parte para indicação e especificação dos produtos rurais que a lastreiam.",Regulação,,,
,,,01/10/2021,Biodiversidade,Institui o Sistema de Análise e Monitoramento de Gestão - SAMGe como ferramenta de diagnóstico e avaliação da efetividade de gestão das Unidades de Conservação Federais sob gestão do Instituto Chico Mendes de Conservação da Biodiversidade.,Portaria,"PORTARIA 607, DE 28 DE SETEMBRO DE 2021","Institui a ferramenta de avaliação e monitoramento da gestão em unidades de conservação federais denominada Sistema de Análise e Monitoramento de Gestão - SAMGe, contendo indicadores e índices relacionados ao quadro de trabalho da União Internacional para Conservação da Natureza - UICN, denominados - Indicadores Globais de Efetividade. A aplicação do SAMGe será realizada em levantamento único anual, e todas as unidades de conservação sob gestão direta do ICMBio deverão ser submetidas à avaliação. Os dados e informações do SAMGe serão disponibilizados por meio de relatórios, painéis de gestão, planilhas e painéis dinâmicos, caracterizados como de domínio público.",Planejamento,,,
,,,01/10/2021,Águas,"Estabelece critérios para a delimitação do reservatório, proteção ou realocação de áreas urbanas ou rurais, infraestruturas e demais áreas sob o efeito de remanso de reservatórios nos procedimentos de licenciamento ambiental federal de novos aproveitamentos hidrelétricos em cursos d´água de domínio da União e o intercâmbio de informações e padronização de exigências e procedimentos a serem adotados pela Agência Nacional de Águas e Saneamento Básico - ANA e pelo Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama.",Resolução,"RESOLUÇÃO CONJUNTA ANA IBAMA Nº 100, DE 27 DE SETEMBRO DE 2021","Estabelece os critérios para a delimitação do reservatório, proteção ou realocação de áreas urbanas ou rurais, infraestruturas e demais áreas sob o efeito de remanso de reservatórios nos procedimentos de licenciamento ambiental federal de novos aproveitamentos hidrelétricos em cursos d´água de domínio da União e o intercâmbio de informações e padronização de exigências e procedimentos a serem adotados pela ANA e pelo Ibama. A partir dos estudos de remanso serão definidos os limites do reservatório e as cotas de proteção das áreas sob o efeito de remanso. Serão considerados os seguintes critérios, no âmbito dos licenciamentos ambientais, para proteção de áreas urbanas ou rurais, infraestruturas e demais imóveis e estruturas que possam estar nas áreas sob o efeito de remanso do reservatório: (i) Tempo de recorrência de 50 anos para áreas urbanas; (ii) Tempo de recorrência de 100 anos para infraestruturas; e (iii) Média das vazões máximas anuais para poligonais da área do reservatório para fins de desapropriação e da Área de Preservação Permanente. Excepcionalmente e de forma fundamentada, poderá ser definido critério distinto daquele estabelecido no item (iii), a partir de proposta de iniciativa do empreendedor, da ANA ou do Ibama. O Ibama e a ANA cooperarão entre si para otimizar o acompanhamento e a fiscalização das medidas relacionadas às cotas de proteção das áreas sob o efeito de remanso, respeitadas as competências institucionais de cada órgão.",Regulação,,,
,,,01/10/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE.,Portaria,"PORTARIA Nº 2.469, DE 30 DE SETEMBRO DE 2021","Reconhece a situação de emergência por estiagem em Pintadas/BA, Santa Maria da Vitória/BA, Potiretama/CE, Araruna/PR.",Resposta,,,
,,,01/10/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE.,Portaria,"PORTARIA Nº 2.451, DE 29 DE SETEMBRO DE 20211","Reconhece a situação de emergência por estiagem em Pintadas/BA, Santa Maria da Vitória/BA, Potiretama/CE, Araruna/PR.",Resposta,,,
,,,30/09/2021,Agricultura,"Submete à Consulta Pública, pelo prazo de 45 (quarenta e cinco) dias, a contar da data de publicação desta Portaria, a proposta de Portaria, que estabelece critérios para o credenciamento e fiscalização de entidades públicas e privadas para realização de pesquisa e experimentação com agrotóxicos, bem como os requisitos para a condução dos estudos e laudos de eficiência e praticabilidade agronômica para fins de registro de agrotóxicos e afins.",Portaria,"PORTARIA Nº 401, DE 24 DE SETEMBRO DE 2021","Submete à Consulta Pública, pelo prazo de 60 (sessenta) dias, a contar da data da publicação desta Portaria, a proposta de Instrução Normativa, que estabelece critérios para o credenciamento e fiscalização de entidades públicas e privadas para realização de pesquisa e experimentação com agrotóxicos, bem como os requisitos para a condução dos estudos e laudos de eficiência e praticabilidade agronômica para fins de registro de agrotóxicos e afins. As sugestões tecnicamente fundamentadas deverão ser encaminhadas por meio do Sistema de Monitoramento de Atos Normativos - SISMAN, da Secretaria de Defesa Agropecuária - SDA/MAPA.",Regulação,,,
,,,30/09/2021,Pesca,Aprova o Plano de Ação das medidas e ações relacionadas ao desenvolvimento sustentável da atividade pesqueira da espécie Calophysus macropterus.,Portaria,"PORTARIA SAP/MAPA Nº 401, DE 28 DE SETEMBRO DE 2O21","Aprova o Plano de Ação das medidas e ações relacionadas ao desenvolvimento sustentável da atividade pesqueira da espécie Calophysus macropterus, de que trata a Portaria nº 271, de 1º de julho de 2021 da Secretaria de Aquicultura e Pesca do MAPA. O Plano de Ação engloba itens a serem cumpridos entre janeiro/2022 e julho/2022, tais como: (i) estabelecer o ""Dia D"" de combate à pesca ilegal; (ii) elaboração de projeto de pesca monitorada.",Planejamento,,,
,,,29/09/2021,Biodiversidade,"Estabelecer diretrizes, normas e procedimentos para atuação do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis como Autoridade Administrativa e Científica da Convenção sobre o Comércio Internacional de Espécies da Flora e da Fauna Selvagens em Perigo de Extinção - CITES.",Portaria,"PORTARIA Nº 2.466, DE 28 DE SETEMBRO DE 2021","Estabelece as diretrizes, normas e procedimentos para atuação do IBAMA como Autoridade Administrativa e Científica da Convenção sobre o Comércio Internacional de Espécies da Flora e da Fauna Selvagens em Perigo de Extinção - CITES, tais como: (i) Avaliar as informações relevantes do status populacional das espécies incluídas nos Anexos I, II e III da CITES visando subsidiar a adoção de medidas para a conservação da espécie; (ii) Colaborar com os programas de conservação e manejo das espécies autóctones incluídas nos Anexos I, II e III da CITES; (iii) Ouvir especialistas da academia e de outras instituições com expertise técnica, visando subsidiar os documentos técnicos; (iv) Participar de reuniões técnicas com autoridades científicas CITES de outros países. Ficam designadas como Autoridade Científica a Coordenação Geral de Gestão da Biodiversidade, Florestas e Recuperação Ambiental - CGBIO e como Autoridade Administrativa a Coordenação Geral de Monitoramento do Uso da Biodiversidade e Comércio Exterior - CGMOC, cabendo à Diretoria de Uso Sustentável da Biodiversidade e Florestas - DBFLO a supervisão e coordenação das autoridades CITES do Ibama. Os casos omissos serão resolvidos pela Diretoria de Uso Sustentável da Biodiversidade e Florestas - DBFLO.",Planejamento,,,
,,,29/09/2021,Biodiversidade,Aprova o plano de manejo do Parque Nacional do Jamanxim.,Portaria,"PORTARIA Nº 618, DE 28 DE SETEMBRO DE 2021","Aprova o Plano de Manejo do Parque Nacional do Jamanxim, localizado no Estado do Pará, sendo que o texto consolidado será disponibilizado na sede da Unidade de Conservação, no centro de documentação e no portal do Instituto Chico Mendes de Conservação da Biodiversidade, na rede mundial de computadores.",Regulação,,,
,,,29/09/2021,Biodiversidade,"Aprova o Plano de Prevenção, Controle, Erradicação e Monitoramento de Espécies Exóticas Invasoras do Monumento Natural do Arquipélago das Ilhas Cagarras (Plano de EEI do MONA Cagarras), estabelecendo seu objetivo geral, objetivos específicos, prazo de execução e formas de implementação e monitoria.",Portaria,"PORTARIA Nº 613, DE 27 DE SETEMBRO DE 2021","Aprova o Plano de Prevenção, Controle, Erradicação e Monitoramento de Espécies Exóticas Invasoras do Monumento Natural do Arquipélago das Ilhas Cagarras - Plano de EEI do MONA Cagarras. O Plano de EEI do MONA Cagarras tem como objetivo geral conhecer, manejar, prevenir novas introduções e monitorar espécies exóticas invasoras no MONA Cagarras com o apoio e engajamento de diversos atores da sociedade, de modo a garantir a conservação da biodiversidade, o equilíbrio ecológico e os serviços ecossistêmicos da unidade. O Plano de EEI do MONA Cagarras será monitorado anualmente, para revisão e ajuste das ações, com uma avaliação intermediária prevista para o meio da vigência do Plano e avaliação final ao término do ciclo de gestão.",Planejamento,,,
,,,29/09/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE.,Portaria,"PORTARIA Nº 2.437, DE 28 DE SETEMBRO DE 2021",Reconhece a situação de emergência por estiagem em Piquet Carneiro/CE.,Resposta,,,
,,,28/09/2021,Desastres,Reconhecer a situação de emergência na área descrita no Formulário de Informações do Desastre - FIDE.,Portaria,"PORTARIA Nº 2.422, DE 27 DE SETEMBRO DE 2021","Reconhece a situação de emergência por (i) Estiagem - Beberibe/CE, Capistrano/CE, Comercinho/MG; (ii) Incêndio Florestal - Dom Aquino/MT, Morro Agudo/SP; (iii) Vendaval - Jaguapitã/PR; (iv) Granizo - São José dos Ausentes/RS.",Resposta,,,
,,,28/09/2021,Institucional,"Altera o Decreto nº 9.937, de 24 de julho de 2019, que institui o Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas e o Conselho Deliberativo do Programa de Proteção aos Defensores dos Direitos Humanos, Comunicadores e Ambientalistas.",Decreto,"DECRETO Nº 10.815, DE 27 DE SETEMBRO DE 2021",Declara a revogação de 892 decretos normativos.,Desregulação,,,
